from_patch,to_patch,length_km
p173,p195,63.738
p173,p196,57.622
p173,p197,51.539
p173,p198,45.501
p173,p199,39.528
p173,p200,33.657
p173,p201,27.951
p173,p202,22.535
p173,p203,17.678
p173,p204,13.975
p173,p205,12.500
p173,p206,13.975
p173,p207,17.678
p173,p208,22.535
p173,p209,77.308
p173,p210,71.261
p173,p211,65.252
p173,p212,59.293
p173,p213,53.400
p173,p214,47.599
p173,p215,41.926
p173,p216,36.443
p173,p217,31.250
p173,p218,26.517
p173,p219,22.535
p173,p220,19.764
p173,p221,18.750
p173,p222,19.764
p173,p223,22.535
p173,p224,26.517
p173,p225,79.057
p173,p226,73.154
p173,p227,67.315
p173,p228,61.555
p173,p229,55.902
p173,p230,50.389
p173,p231,45.069
p173,p232,40.020
p173,p233,35.355
p173,p234,31.250
p173,p235,27.951
p173,p236,25.769
p173,p237,25.000
p173,p238,25.769
p173,p239,27.951
p173,p240,31.250
p173,p241,81.250
p173,p242,75.519
p173,p243,69.877
p173,p244,64.348
p173,p245,58.962
p173,p246,53.765
p173,p247,48.814
p173,p248,44.194
p173,p249,40.020
p173,p250,36.443
p174,p175,6.250
p174,p176,12.500
p174,p177,81.490
p174,p178,75.260
p174,p179,69.034
p174,p180,62.812
p174,p181,56.596
p174,p182,50.389
p174,p183,44.194
p174,p184,38.017
p174,p185,31.869
p174,p186,25.769
p174,p187,19.764
p174,p188,13.975
p174,p189,8.839
p174,p190,6.250
p174,p191,8.839
p174,p192,13.975
p174,p193,82.206
p174,p194,76.035
p174,p195,69.877
p174,p196,63.738
p174,p197,57.622
p174,p198,51.539
p174,p199,45.501
p174,p200,39.528
p174,p201,33.657
p174,p202,27.951
p174,p203,22.535
p174,p204,17.678
p174,p205,13.975
p174,p206,12.500
p174,p207,13.975
p174,p208,17.678
p174,p209,83.385
p174,p210,77.308
p174,p211,71.261
p174,p212,65.252
p174,p213,59.293
p174,p214,53.400
p174,p215,47.599
p174,p216,41.926
p174,p217,36.443
p174,p218,31.250
p174,p219,26.517
p174,p220,22.535
p174,p221,19.764
p174,p222,18.750
p174,p223,19.764
p174,p224,22.535
p174,p225,85.009
p174,p226,79.057
p174,p227,73.154
p174,p228,67.315
p174,p229,61.555
p174,p230,55.902
p174,p231,50.389
p174,p232,45.069
p174,p233,40.020
p174,p234,35.355
p174,p235,31.250
p174,p236,27.951
p174,p237,25.769
p174,p238,25.000
p174,p239,25.769
p174,p240,27.951
p174,p241,87.052
p174,p242,81.250
p174,p243,75.519
p174,p244,69.877
p174,p245,64.348
p174,p246,58.962
p174,p247,53.765
p174,p248,48.814
p174,p249,44.194
p174,p250,40.020
p175,p176,6.250
p175,p177,87.723
p175,p178,81.490
p175,p179,75.260
p175,p180,69.034
p175,p181,62.812
p175,p182,56.596
p175,p183,50.389
p175,p184,44.194
p175,p185,38.017
p175,p186,31.869
p175,p187,25.769
p175,p188,19.764
p175,p189,13.975
p175,p190,8.839
p175,p191,6.250
p175,p192,8.839
p175,p193,88.388
p175,p194,82.206
p175,p195,76.035
p175,p196,69.877
p175,p197,63.738
p175,p198,57.622
p175,p199,51.539
p175,p200,45.501
p175,p201,39.528
p175,p202,33.657
p175,p203,27.951
p175,p204,22.535
p175,p205,17.678
p175,p206,13.975
p175,p207,12.500
p175,p208,13.975
p175,p209,89.486
p175,p210,83.385
p175,p211,77.308
p175,p212,71.261
p175,p213,65.252
p175,p214,59.293
p175,p215,53.400
p175,p216,47.599
p175,p217,41.926
p175,p218,36.443
p175,p219,31.250
p175,p220,26.517
p175,p221,22.535
p175,p222,19.764
p175,p223,18.750
p175,p224,19.764
p175,p225,91.001
p175,p226,85.009
p175,p227,79.057
p175,p228,73.154
p175,p229,67.315
p175,p230,61.555
p175,p231,55.902
p175,p232,50.389
p175,p233,45.069
p175,p234,40.020
p175,p235,35.355
p175,p236,31.250
p175,p237,27.951
p175,p238,25.769
p175,p239,25.000
p175,p240,25.769
p175,p241,92.913
p175,p242,87.052
p175,p243,81.250
p175,p244,75.519
p175,p245,69.877
p175,p246,64.348
p175,p247,58.962
p175,p248,53.765
p175,p249,48.814
p175,p250,44.194
p176,p177,93.958
p176,p178,87.723
p176,p179,81.490
p176,p180,75.260
p176,p181,69.034
p176,p182,62.812
p176,p183,56.596
p176,p184,50.389
p176,p185,44.194
p176,p186,38.017
p176,p187,31.869
p176,p188,25.769
p176,p189,19.764
p176,p190,13.975
p176,p191,8.839
p176,p192,6.250
p176,p193,94.580
p176,p194,88.388
p176,p195,82.206
p176,p196,76.035
p176,p197,69.877
p176,p198,63.738
p176,p199,57.622
p176,p200,51.539
p176,p201,45.501
p176,p202,39.528
p176,p203,33.657
p176,p204,27.951
p176,p205,22.535
p176,p206,17.678
p176,p207,13.975
p176,p208,12.500
p176,p209,95.607
p176,p210,89.486
p176,p211,83.385
p176,p212,77.308
p176,p213,71.261
p176,p214,65.252
p176,p215,59.293
p176,p216,53.400
p176,p217,47.599
p176,p218,41.926
p176,p219,36.443
p176,p220,31.250
p176,p221,26.517
p176,p222,22.535
p176,p223,19.764
p176,p224,18.750
p176,p225,97.026
p176,p226,91.001
p176,p227,85.009
p176,p228,79.057
p176,p229,73.154
p176,p230,67.315
p176,p231,61.555
p176,p232,55.902
p176,p233,50.389
p176,p234,45.069
p176,p235,40.020
p176,p236,35.355
p176,p237,31.250
p176,p238,27.951
p176,p239,25.769
p176,p240,25.000
p176,p241,98.821
p176,p242,92.913
p176,p243,87.052
p176,p244,81.250
p176,p245,75.519
p176,p246,69.877
p176,p247,64.348
p176,p248,58.962
p176,p249,53.765
p176,p250,48.814
p177,p178,6.250
p177,p179,12.500
p177,p180,18.750
p177,p181,25.000
p177,p182,31.250
p177,p183,37.500
p177,p184,43.750
p177,p185,50.000
p177,p186,56.250
p177,p187,62.500
p177,p188,68.750
p177,p189,75.000
p177,p190,81.250
p177,p191,87.500
p177,p192,93.750
p177,p193,6.250
p177,p194,8.839
p177,p195,13.975
p177,p196,19.764
p177,p197,25.769
p177,p198,31.869
p177,p199,38.017
p177,p200,44.194
p177,p201,50.389
p177,p202,56.596
p177,p203,62.812
p177,p204,69.034
p177,p205,75.260
p177,p206,81.490
p177,p207,87.723
p177,p208,93.958
p177,p209,12.500
p177,p210,13.975
p177,p211,17.678
p177,p212,22.535
p177,p213,27.951
p177,p214,33.657
p177,p215,39.528
p177,p216,45.501
p177,p217,51.539
p177,p218,57.622
p177,p219,63.738
p177,p220,69.877
p177,p221,76.035
p177,p222,82.206
p177,p223,88.388
p177,p224,94.580
p177,p225,18.750
p177,p226,19.764
p177,p227,22.535
p177,p228,26.517
p177,p229,31.250
p177,p230,36.443
p177,p231,41.926
p177,p232,47.599
p177,p233,53.400
p177,p234,59.293
p177,p235,65.252
p177,p236,71.261
p177,p237,77.308
p177,p238,83.385
p177,p239,89.486
p177,p240,95.607
p177,p241,25.000
p177,p242,25.769
p177,p243,27.951
p177,p244,31.250
p177,p245,35.355
p177,p246,40.020
p177,p247,45.069
p177,p248,50.389
p177,p249,55.902
p177,p250,61.555
p178,p179,6.250
p178,p180,12.500
p178,p181,18.750
p178,p182,25.000
p178,p183,31.250
p178,p184,37.500
p178,p185,43.750
p178,p186,50.000
p178,p187,56.250
p178,p188,62.500
p178,p189,68.750
p178,p190,75.000
p178,p191,81.250
p178,p192,87.500
p178,p193,8.839
p178,p194,6.250
p178,p195,8.839
p178,p196,13.975
p178,p197,19.764
p178,p198,25.769
p178,p199,31.869
p178,p200,38.017
p178,p201,44.194
p178,p202,50.389
p178,p203,56.596
p178,p204,62.812
p178,p205,69.034
p178,p206,75.260
p178,p207,81.490
p178,p208,87.723
p178,p209,13.975
p178,p210,12.500
p178,p211,13.975
p178,p212,17.678
p178,p213,22.535
p178,p214,27.951
p178,p215,33.657
p178,p216,39.528
p178,p217,45.501
p178,p218,51.539
p178,p219,57.622
p178,p220,63.738
p178,p221,69.877
p178,p222,76.035
p178,p223,82.206
p178,p224,88.388
p178,p225,19.764
p178,p226,18.750
p178,p227,19.764
p178,p228,22.535
p178,p229,26.517
p178,p230,31.250
p178,p231,36.443
p178,p232,41.926
p178,p233,47.599
p178,p234,53.400
p178,p235,59.293
p178,p236,65.252
p178,p237,71.261
p178,p238,77.308
p178,p239,83.385
p178,p240,89.486
p178,p241,25.769
p178,p242,25.000
p178,p243,25.769
p178,p244,27.951
p178,p245,31.250
p178,p246,35.355
p178,p247,40.020
p178,p248,45.069
p178,p249,50.389
p178,p250,55.902
p179,p180,6.250
p179,p181,12.500
p179,p182,18.750
p179,p183,25.000
p179,p184,31.250
p179,p185,37.500
p179,p186,43.750
p179,p187,50.000
p179,p188,56.250
p179,p189,62.500
p179,p190,68.750
p179,p191,75.000
p179,p192,81.250
p179,p193,13.975
p179,p194,8.839
p179,p195,6.250
p179,p196,8.839
p179,p197,13.975
p179,p198,19.764
p179,p199,25.769
p179,p200,31.869
p179,p201,38.017
p179,p202,44.194
p179,p203,50.389
p179,p204,56.596
p179,p205,62.812
p179,p206,69.034
p179,p207,75.260
p179,p208,81.490
p179,p209,17.678
p179,p210,13.975
p179,p211,12.500
p179,p212,13.975
p179,p213,17.678
p179,p214,22.535
p179,p215,27.951
p179,p216,33.657
p179,p217,39.528
p179,p218,45.501
p179,p219,51.539
p179,p220,57.622
p179,p221,63.738
p179,p222,69.877
p179,p223,76.035
p179,p224,82.206
p179,p225,22.535
p179,p226,19.764
p179,p227,18.750
p179,p228,19.764
p179,p229,22.535
p179,p230,26.517
p179,p231,31.250
p179,p232,36.443
p179,p233,41.926
p179,p234,47.599
p179,p235,53.400
p179,p236,59.293
p179,p237,65.252
p179,p238,71.261
p179,p239,77.308
p179,p240,83.385
p179,p241,27.951
p179,p242,25.769
p179,p243,25.000
p179,p244,25.769
p179,p245,27.951
p179,p246,31.250
p179,p247,35.355
p179,p248,40.020
p179,p249,45.069
p179,p250,50.389
p180,p181,6.250
p180,p182,12.500
p180,p183,18.750
p180,p184,25.000
p180,p185,31.250
p180,p186,37.500
p180,p187,43.750
p180,p188,50.000
p180,p189,56.250
p180,p190,62.500
p180,p191,68.750
p180,p192,75.000
p180,p193,19.764
p180,p194,13.975
p180,p195,8.839
p180,p196,6.250
p180,p197,8.839
p180,p198,13.975
p180,p199,19.764
p180,p200,25.769
p180,p201,31.869
p180,p202,38.017
p180,p203,44.194
p180,p204,50.389
p180,p205,56.596
p180,p206,62.812
p180,p207,69.034
p180,p208,75.260
p180,p209,22.535
p180,p210,17.678
p180,p211,13.975
p180,p212,12.500
p180,p213,13.975
p180,p214,17.678
p180,p215,22.535
p180,p216,27.951
p180,p217,33.657
p180,p218,39.528
p180,p219,45.501
p180,p220,51.539
p180,p221,57.622
p180,p222,63.738
p180,p223,69.877
p180,p224,76.035
p180,p225,26.517
p180,p226,22.535
p180,p227,19.764
p180,p228,18.750
p180,p229,19.764
p180,p230,22.535
p180,p231,26.517
p180,p232,31.250
p180,p233,36.443
p180,p234,41.926
p180,p235,47.599
p180,p236,53.400
p180,p237,59.293
p180,p238,65.252
p180,p239,71.261
p180,p240,77.308
p180,p241,31.250
p180,p242,27.951
p180,p243,25.769
p180,p244,25.000
p180,p245,25.769
p180,p246,27.951
p180,p247,31.250
p180,p248,35.355
p180,p249,40.020
p180,p250,45.069
p181,p182,6.250
p181,p183,12.500
p181,p184,18.750
p181,p185,25.000
p181,p186,31.250
p181,p187,37.500
p181,p188,43.750
p181,p189,50.000
p181,p190,56.250
p181,p191,62.500
p181,p192,68.750
p181,p193,25.769
p181,p194,19.764
p181,p195,13.975
p181,p196,8.839
p181,p197,6.250
p181,p198,8.839
p181,p199,13.975
p181,p200,19.764
p181,p201,25.769
p181,p202,31.869
p181,p203,38.017
p181,p204,44.194
p181,p205,50.389
p181,p206,56.596
p181,p207,62.812
p181,p208,69.034
p181,p209,27.951
p181,p210,22.535
p181,p211,17.678
p181,p212,13.975
p181,p213,12.500
p181,p214,13.975
p181,p215,17.678
p181,p216,22.535
p181,p217,27.951
p181,p218,33.657
p181,p219,39.528
p181,p220,45.501
p181,p221,51.539
p181,p222,57.622
p181,p223,63.738
p181,p224,69.877
p181,p225,31.250
p181,p226,26.517
p181,p227,22.535
p181,p228,19.764
p181,p229,18.750
p181,p230,19.764
p181,p231,22.535
p181,p232,26.517
p181,p233,31.250
p181,p234,36.443
p181,p235,41.926
p181,p236,47.599
p181,p237,53.400
p181,p238,59.293
p181,p239,65.252
p181,p240,71.261
p181,p241,35.355
p181,p242,31.250
p181,p243,27.951
p181,p244,25.769
p181,p245,25.000
p181,p246,25.769
p181,p247,27.951
p181,p248,31.250
p181,p249,35.355
p181,p250,40.020
p182,p183,6.250
p182,p184,12.500
p182,p185,18.750
p182,p186,25.000
p182,p187,31.250
p182,p188,37.500
p182,p189,43.750
p182,p190,50.000
p182,p191,56.250
p182,p192,62.500
p182,p193,31.869
p182,p194,25.769
p182,p195,19.764
p182,p196,13.975
p182,p197,8.839
p182,p198,6.250
p182,p199,8.839
p182,p200,13.975
p182,p201,19.764
p182,p202,25.769
p182,p203,31.869
p182,p204,38.017
p182,p205,44.194
p182,p206,50.389
p182,p207,56.596
p182,p208,62.812
p182,p209,33.657
p182,p210,27.951
p182,p211,22.535
p182,p212,17.678
p182,p213,13.975
p182,p214,12.500
p182,p215,13.975
p182,p216,17.678
p182,p217,22.535
p182,p218,27.951
p182,p219,33.657
p182,p220,39.528
p182,p221,45.501
p182,p222,51.539
p182,p223,57.622
p182,p224,63.738
p182,p225,36.443
p182,p226,31.250
p182,p227,26.517
p182,p228,22.535
p182,p229,19.764
p182,p230,18.750
p182,p231,19.764
p182,p232,22.535
p182,p233,26.517
p182,p234,31.250
p182,p235,36.443
p182,p236,41.926
p182,p237,47.599
p182,p238,53.400
p182,p239,59.293
p182,p240,65.252
p182,p241,40.020
p182,p242,35.355
p182,p243,31.250
p182,p244,27.951
p182,p245,25.769
p182,p246,25.000
p182,p247,25.769
p182,p248,27.951
p182,p249,31.250
p182,p250,35.355
p183,p184,6.250
p183,p185,12.500
p183,p186,18.750
p183,p187,25.000
p183,p188,31.250
p183,p189,37.500
p183,p190,43.750
p183,p191,50.000
p183,p192,56.250
p183,p193,38.017
p183,p194,31.869
p183,p195,25.769
p183,p196,19.764
p183,p197,13.975
p183,p198,8.839
p183,p199,6.250
p183,p200,8.839
p183,p201,13.975
p183,p202,19.764
p183,p203,25.769
p183,p204,31.869
p183,p205,38.017
p183,p206,44.194
p183,p207,50.389
p183,p208,56.596
p183,p209,39.528
p183,p210,33.657
p183,p211,27.951
p183,p212,22.535
p183,p213,17.678
p183,p214,13.975
p183,p215,12.500
p183,p216,13.975
p183,p217,17.678
p183,p218,22.535
p183,p219,27.951
p183,p220,33.657
p183,p221,39.528
p183,p222,45.501
p183,p223,51.539
p183,p224,57.622
p183,p225,41.926
p183,p226,36.443
p183,p227,31.250
p183,p228,26.517
p183,p229,22.535
p183,p230,19.764
p183,p231,18.750
p183,p232,19.764
p183,p233,22.535
p183,p234,26.517
p183,p235,31.250
p183,p236,36.443
p183,p237,41.926
p183,p238,47.599
p183,p239,53.400
p183,p240,59.293
p183,p241,45.069
p183,p242,40.020
p183,p243,35.355
p183,p244,31.250
p183,p245,27.951
p183,p246,25.769
p183,p247,25.000
p183,p248,25.769
p183,p249,27.951
p183,p250,31.250
p184,p185,6.250
p184,p186,12.500
p184,p187,18.750
p184,p188,25.000
p184,p189,31.250
p184,p190,37.500
p184,p191,43.750
p184,p192,50.000
p184,p193,44.194
p184,p194,38.017
p184,p195,31.869
p184,p196,25.769
p184,p197,19.764
p184,p198,13.975
p184,p199,8.839
p184,p200,6.250
p184,p201,8.839
p184,p202,13.975
p184,p203,19.764
p184,p204,25.769
p184,p205,31.869
p184,p206,38.017
p184,p207,44.194
p184,p208,50.389
p184,p209,45.501
p184,p210,39.528
p184,p211,33.657
p184,p212,27.951
p184,p213,22.535
p184,p214,17.678
p184,p215,13.975
p184,p216,12.500
p184,p217,13.975
p184,p218,17.678
p184,p219,22.535
p184,p220,27.951
p184,p221,33.657
p184,p222,39.528
p184,p223,45.501
p184,p224,51.539
p184,p225,47.599
p184,p226,41.926
p184,p227,36.443
p184,p228,31.250
p184,p229,26.517
p184,p230,22.535
p184,p231,19.764
p184,p232,18.750
p184,p233,19.764
p184,p234,22.535
p184,p235,26.517
p184,p236,31.250
p184,p237,36.443
p184,p238,41.926
p184,p239,47.599
p184,p240,53.400
p184,p241,50.389
p184,p242,45.069
p184,p243,40.020
p184,p244,35.355
p184,p245,31.250
p184,p246,27.951
p184,p247,25.769
p184,p248,25.000
p184,p249,25.769
p184,p250,27.951
p185,p186,6.250
p185,p187,12.500
p185,p188,18.750
p185,p189,25.000
p185,p190,31.250
p185,p191,37.500
p185,p192,43.750
p185,p193,50.389
p185,p194,44.194
p185,p195,38.017
p185,p196,31.869
p185,p197,25.769
p185,p198,19.764
p185,p199,13.975
p185,p200,8.839
p185,p201,6.250
p185,p202,8.839
p185,p203,13.975
p185,p204,19.764
p185,p205,25.769
p185,p206,31.869
p185,p207,38.017
p185,p208,44.194
p185,p209,51.539
p185,p210,45.501
p185,p211,39.528
p185,p212,33.657
p185,p213,27.951
p185,p214,22.535
p185,p215,17.678
p185,p216,13.975
p185,p217,12.500
p185,p218,13.975
p185,p219,17.678
p185,p220,22.535
p185,p221,27.951
p185,p222,33.657
p185,p223,39.528
p185,p224,45.501
p185,p225,53.400
p185,p226,47.599
p185,p227,41.926
p185,p228,36.443
p185,p229,31.250
p185,p230,26.517
p185,p231,22.535
p185,p232,19.764
p185,p233,18.750
p185,p234,19.764
p185,p235,22.535
p185,p236,26.517
p185,p237,31.250
p185,p238,36.443
p185,p239,41.926
p185,p240,47.599
p185,p241,55.902
p185,p242,50.389
p185,p243,45.069
p185,p244,40.020
p185,p245,35.355
p185,p246,31.250
p185,p247,27.951
p185,p248,25.769
p185,p249,25.000
p185,p250,25.769
p186,p187,6.250
p186,p188,12.500
p186,p189,18.750
p186,p190,25.000
p186,p191,31.250
p186,p192,37.500
p186,p193,56.596
p186,p194,50.389
p186,p195,44.194
p186,p196,38.017
p186,p197,31.869
p186,p198,25.769
p186,p199,19.764
p186,p200,13.975
p186,p201,8.839
p186,p202,6.250
p186,p203,8.839
p186,p204,13.975
p186,p205,19.764
p186,p206,25.769
p186,p207,31.869
p186,p208,38.017
p186,p209,57.622
p186,p210,51.539
p186,p211,45.501
p186,p212,39.528
p186,p213,33.657
p186,p214,27.951
p186,p215,22.535
p186,p216,17.678
p186,p217,13.975
p186,p218,12.500
p186,p219,13.975
p186,p220,17.678
p186,p221,22.535
p186,p222,27.951
p186,p223,33.657
p186,p224,39.528
p186,p225,59.293
p186,p226,53.400
p186,p227,47.599
p186,p228,41.926
p186,p229,36.443
p186,p230,31.250
p186,p231,26.517
p186,p232,22.535
p186,p233,19.764
p186,p234,18.750
p186,p235,19.764
p186,p236,22.535
p186,p237,26.517
p186,p238,31.250
p186,p239,36.443
p186,p240,41.926
p186,p241,61.555
p186,p242,55.902
p186,p243,50.389
p186,p244,45.069
p186,p245,40.020
p186,p246,35.355
p186,p247,31.250
p186,p248,27.951
p186,p249,25.769
p186,p250,25.000
p187,p188,6.250
p187,p189,12.500
p187,p190,18.750
p187,p191,25.000
p187,p192,31.250
p187,p193,62.812
p187,p194,56.596
p187,p195,50.389
p187,p196,44.194
p187,p197,38.017
p187,p198,31.869
p187,p199,25.769
p187,p200,19.764
p187,p201,13.975
p187,p202,8.839
p187,p203,6.250
p187,p204,8.839
p187,p205,13.975
p187,p206,19.764
p187,p207,25.769
p187,p208,31.869
p187,p209,63.738
p187,p210,57.622
p187,p211,51.539
p187,p212,45.501
p187,p213,39.528
p187,p214,33.657
p187,p215,27.951
p187,p216,22.535
p187,p217,17.678
p187,p218,13.975
p187,p219,12.500
p187,p220,13.975
p187,p221,17.678
p187,p222,22.535
p187,p223,27.951
p187,p224,33.657
p187,p225,65.252
p187,p226,59.293
p187,p227,53.400
p187,p228,47.599
p187,p229,41.926
p187,p230,36.443
p187,p231,31.250
p187,p232,26.517
p187,p233,22.535
p187,p234,19.764
p187,p235,18.750
p187,p236,19.764
p187,p237,22.535
p187,p238,26.517
p187,p239,31.250
p187,p240,36.443
p187,p241,67.315
p187,p242,61.555
p187,p243,55.902
p187,p244,50.389
p187,p245,45.069
p187,p246,40.020
p187,p247,35.355
p187,p248,31.250
p187,p249,27.951
p187,p250,25.769
p188,p189,6.250
p188,p190,12.500
p188,p191,18.750
p188,p192,25.000
p188,p193,69.034
p188,p194,62.812
p188,p195,56.596
p188,p196,50.389
p188,p197,44.194
p188,p198,38.017
p188,p199,31.869
p188,p200,25.769
p188,p201,19.764
p188,p202,13.975
p188,p203,8.839
p188,p204,6.250
p188,p205,8.839
p188,p206,13.975
p188,p207,19.764
p188,p208,25.769
p188,p209,69.877
p188,p210,63.738
p188,p211,57.622
p188,p212,51.539
p188,p213,45.501
p188,p214,39.528
p188,p215,33.657
p188,p216,27.951
p188,p217,22.535
p188,p218,17.678
p188,p219,13.975
p188,p220,12.500
p188,p221,13.975
p188,p222,17.678
p188,p223,22.535
p188,p224,27.951
p188,p225,71.261
p188,p226,65.252
p188,p227,59.293
p188,p228,53.400
p188,p229,47.599
p188,p230,41.926
p188,p231,36.443
p188,p232,31.250
p188,p233,26.517
p188,p234,22.535
p188,p235,19.764
p188,p236,18.750
p188,p237,19.764
p188,p238,22.535
p188,p239,26.517
p188,p240,31.250
p188,p241,73.154
p188,p242,67.315
p188,p243,61.555
p188,p244,55.902
p188,p245,50.389
p188,p246,45.069
p188,p247,40.020
p188,p248,35.355
p188,p249,31.250
p188,p250,27.951
p189,p190,6.250
p189,p191,12.500
p189,p192,18.750
p189,p193,75.260
p189,p194,69.034
p189,p195,62.812
p189,p196,56.596
p189,p197,50.389
p189,p198,44.194
p189,p199,38.017
p189,p200,31.869
p189,p201,25.769
p189,p202,19.764
p189,p203,13.975
p189,p204,8.839
p189,p205,6.250
p189,p206,8.839
p189,p207,13.975
p189,p208,19.764
p189,p209,76.035
p189,p210,69.877
p189,p211,63.738
p189,p212,57.622
p189,p213,51.539
p189,p214,45.501
p189,p215,39.528
p189,p216,33.657
p189,p217,27.951
p189,p218,22.535
p189,p219,17.678
p189,p220,13.975
p189,p221,12.500
p189,p222,13.975
p189,p223,17.678
p189,p224,22.535
p189,p225,77.308
p189,p226,71.261
p189,p227,65.252
p189,p228,59.293
p189,p229,53.400
p189,p230,47.599
p189,p231,41.926
p189,p232,36.443
p189,p233,31.250
p189,p234,26.517
p189,p235,22.535
p189,p236,19.764
p189,p237,18.750
p189,p238,19.764
p189,p239,22.535
p189,p240,26.517
p189,p241,79.057
p189,p242,73.154
p189,p243,67.315
p189,p244,61.555
p189,p245,55.902
p189,p246,50.389
p189,p247,45.069
p189,p248,40.020
p189,p249,35.355
p189,p250,31.250
p190,p191,6.250
p190,p192,12.500
p190,p193,81.490
p190,p194,75.260
p190,p195,69.034
p190,p196,62.812
p190,p197,56.596
p190,p198,50.389
p190,p199,44.194
p190,p200,38.017
p190,p201,31.869
p190,p202,25.769
p190,p203,19.764
p190,p204,13.975
p190,p205,8.839
p190,p206,6.250
p190,p207,8.839
p190,p208,13.975
p190,p209,82.206
p190,p210,76.035
p190,p211,69.877
p190,p212,63.738
p190,p213,57.622
p190,p214,51.539
p190,p215,45.501
p190,p216,39.528
p190,p217,33.657
p190,p218,27.951
p190,p219,22.535
p190,p220,17.678
p190,p221,13.975
p190,p222,12.500
p190,p223,13.975
p190,p224,17.678
p190,p225,83.385
p190,p226,77.308
p190,p227,71.261
p190,p228,65.252
p190,p229,59.293
p190,p230,53.400
p190,p231,47.599
p190,p232,41.926
p190,p233,36.443
p190,p234,31.250
p190,p235,26.517
p190,p236,22.535
p190,p237,19.764
p190,p238,18.750
p190,p239,19.764
p190,p240,22.535
p190,p241,85.009
p190,p242,79.057
p190,p243,73.154
p190,p244,67.315
p190,p245,61.555
p190,p246,55.902
p190,p247,50.389
p190,p248,45.069
p190,p249,40.020
p190,p250,35.355
p191,p192,6.250
p191,p193,87.723
p191,p194,81.490
p191,p195,75.260
p191,p196,69.034
p191,p197,62.812
p191,p198,56.596
p191,p199,50.389
p191,p200,44.194
p191,p201,38.017
p191,p202,31.869
p191,p203,25.769
p191,p204,19.764
p191,p205,13.975
p191,p206,8.839
p191,p207,6.250
p191,p208,8.839
p191,p209,88.388
p191,p210,82.206
p191,p211,76.035
p191,p212,69.877
p191,p213,63.738
p191,p214,57.622
p191,p215,51.539
p191,p216,45.501
p191,p217,39.528
p191,p218,33.657
p191,p219,27.951
p191,p220,22.535
p191,p221,17.678
p191,p222,13.975
p191,p223,12.500
p191,p224,13.975
p191,p225,89.486
p191,p226,83.385
p191,p227,77.308
p191,p228,71.261
p191,p229,65.252
p191,p230,59.293
p191,p231,53.400
p191,p232,47.599
p191,p233,41.926
p191,p234,36.443
p191,p235,31.250
p191,p236,26.517
p191,p237,22.535
p191,p238,19.764
p191,p239,18.750
p191,p240,19.764
p191,p241,91.001
p191,p242,85.009
p191,p243,79.057
p191,p244,73.154
p191,p245,67.315
p191,p246,61.555
p191,p247,55.902
p191,p248,50.389
p191,p249,45.069
p191,p250,40.020
p192,p193,93.958
p192,p194,87.723
p192,p195,81.490
p192,p196,75.260
p192,p197,69.034
p192,p198,62.812
p192,p199,56.596
p192,p200,50.389
p192,p201,44.194
p192,p202,38.017
p192,p203,31.869
p192,p204,25.769
p192,p205,19.764
p192,p206,13.975
p192,p207,8.839
p192,p208,6.250
p192,p209,94.580
p192,p210,88.388
p192,p211,82.206
p192,p212,76.035
p192,p213,69.877
p192,p214,63.738
p192,p215,57.622
p192,p216,51.539
p192,p217,45.501
p192,p218,39.528
p192,p219,33.657
p192,p220,27.951
p192,p221,22.535
p192,p222,17.678
p192,p223,13.975
p192,p224,12.500
p192,p225,95.607
p192,p226,89.486
p192,p227,83.385
p192,p228,77.308
p192,p229,71.261
p192,p230,65.252
p192,p231,59.293
p192,p232,53.400
p192,p233,47.599
p192,p234,41.926
p192,p235,36.443
p192,p236,31.250
p192,p237,26.517
p192,p238,22.535
p192,p239,19.764
p192,p240,18.750
p192,p241,97.026
p192,p242,91.001
p192,p243,85.009
p192,p244,79.057
p192,p245,73.154
p192,p246,67.315
p192,p247,61.555
p192,p248,55.902
p192,p249,50.389
p192,p250,45.069
p193,p194,6.250
p193,p195,12.500
p193,p196,18.750
p193,p197,25.000
p193,p198,31.250
p193,p199,37.500
p193,p200,43.750
p193,p201,50.000
p193,p202,56.250
p193,p203,62.500
p193,p204,68.750
p193,p205,75.000
p193,p206,81.250
p193,p207,87.500
p193,p208,93.750
p193,p209,6.250
p193,p210,8.839
p193,p211,13.975
p193,p212,19.764
p193,p213,25.769
p193,p214,31.869
p193,p215,38.017
p193,p216,44.194
p193,p217,50.389
p193,p218,56.596
p193,p219,62.812
p193,p220,69.034
p193,p221,75.260
p193,p222,81.490
p193,p223,87.723
p193,p224,93.958
p193,p225,12.500
p193,p226,13.975
p193,p227,17.678
p193,p228,22.535
p193,p229,27.951
p193,p230,33.657
p193,p231,39.528
p193,p232,45.501
p193,p233,51.539
p193,p234,57.622
p193,p235,63.738
p193,p236,69.877
p193,p237,76.035
p193,p238,82.206
p193,p239,88.388
p193,p240,94.580
p193,p241,18.750
p193,p242,19.764
p193,p243,22.535
p193,p244,26.517
p193,p245,31.250
p193,p246,36.443
p193,p247,41.926
p193,p248,47.599
p193,p249,53.400
p193,p250,59.293
p194,p195,6.250
p194,p196,12.500
p194,p197,18.750
p194,p198,25.000
p194,p199,31.250
p194,p200,37.500
p194,p201,43.750
p194,p202,50.000
p194,p203,56.250
p194,p204,62.500
p194,p205,68.750
p194,p206,75.000
