from_patch,to_patch,length_km
p189,p236,36.401
p189,p237,41.231
p189,p238,46.098
p189,p239,50.990
p189,p240,55.902
p189,p241,42.720
p189,p242,38.079
p189,p243,33.541
p189,p244,29.155
p189,p245,25.000
p189,p246,21.213
p189,p247,18.028
p189,p248,15.811
p189,p249,15.000
p189,p250,15.811
p189,p251,18.028
p189,p252,21.213
p189,p253,25.000
p189,p254,29.155
p189,p255,33.541
p189,p256,38.079
p189,p257,42.720
p189,p258,47.434
p189,p259,52.202
p189,p260,57.009
p189,p261,44.721
p189,p262,40.311
p189,p263,36.056
p189,p264,32.016
p189,p265,28.284
p189,p266,25.000
p189,p267,22.361
p189,p268,20.616
p189,p269,20.000
p189,p270,20.616
p189,p271,22.361
p189,p272,25.000
p189,p273,28.284
p189,p274,32.016
p189,p275,36.056
p189,p276,40.311
p189,p277,44.721
p189,p278,49.244
p189,p279,53.852
p189,p280,58.523
p189,p281,47.170
p189,p282,43.012
p189,p283,39.051
p189,p284,35.355
p189,p285,32.016
p189,p286,29.155
p189,p287,26.926
p189,p288,25.495
p189,p289,25.000
p189,p290,25.495
p189,p291,26.926
p189,p292,29.155
p189,p293,32.016
p189,p294,35.355
p189,p295,39.051
p189,p296,43.012
p189,p297,47.170
p189,p298,51.478
p189,p299,55.902
p189,p300,60.415
p189,p301,50.000
p189,p302,46.098
p189,p303,42.426
p189,p304,39.051
p189,p305,36.056
p189,p306,33.541
p189,p307,31.623
p189,p308,30.414
p189,p309,30.000
p189,p310,30.414
p189,p311,31.623
p189,p312,33.541
p189,p313,36.056
p189,p314,39.051
p189,p315,42.426
p189,p316,46.098
p189,p317,50.000
p189,p318,54.083
p189,p319,58.310
p189,p320,62.650
p189,p321,53.151
p189,p322,49.497
p189,p323,46.098
p189,p324,43.012
p189,p325,40.311
p189,p326,38.079
p189,p327,36.401
p189,p328,35.355
p189,p329,35.000
p189,p330,35.355
p189,p331,36.401
p189,p332,38.079
p189,p333,40.311
p189,p334,43.012
p189,p335,46.098
p189,p336,49.497
p189,p337,53.151
p189,p338,57.009
p189,p339,61.033
p189,p340,65.192
p189,p341,56.569
p189,p342,53.151
p189,p343,50.000
p189,p344,47.170
p189,p345,44.721
p189,p346,42.720
p189,p347,41.231
p189,p348,40.311
p189,p349,40.000
p189,p350,40.311
p189,p351,41.231
p189,p352,42.720
p189,p353,44.721
p189,p354,47.170
p189,p355,50.000
p189,p356,53.151
p189,p357,56.569
p189,p358,60.208
p189,p359,64.031
p189,p360,68.007
p189,p361,60.208
p189,p362,57.009
p189,p363,54.083
p189,p364,51.478
p189,p365,49.244
p189,p366,47.434
p189,p367,46.098
p189,p368,45.277
p189,p369,45.000
p189,p370,45.277
p189,p371,46.098
p189,p372,47.434
p189,p373,49.244
p189,p374,51.478
p189,p375,54.083
p189,p376,57.009
p189,p377,60.208
p189,p378,63.640
p189,p379,67.268
p189,p380,71.063
p189,p381,64.031
p189,p382,61.033
p189,p383,58.310
p189,p384,55.902
p189,p385,53.852
p189,p386,52.202
p189,p387,50.990
p189,p388,50.249
p189,p389,50.000
p189,p390,50.249
p189,p391,50.990
p189,p392,52.202
p189,p393,53.852
p189,p394,55.902
p189,p395,58.310
p189,p396,61.033
p189,p397,64.031
p189,p398,67.268
p189,p399,70.711
p189,p400,74.330
p190,p191,5.000
p190,p192,10.000
p190,p193,15.000
p190,p194,20.000
p190,p195,25.000
p190,p196,30.000
p190,p197,35.000
p190,p198,40.000
p190,p199,45.000
p190,p200,50.000
p190,p201,45.277
p190,p202,40.311
p190,p203,35.355
p190,p204,30.414
p190,p205,25.495
p190,p206,20.616
p190,p207,15.811
p190,p208,11.180
p190,p209,7.071
p190,p210,5.000
p190,p211,7.071
p190,p212,11.180
p190,p213,15.811
p190,p214,20.616
p190,p215,25.495
p190,p216,30.414
p190,p217,35.355
p190,p218,40.311
p190,p219,45.277
p190,p220,50.249
p190,p221,46.098
p190,p222,41.231
p190,p223,36.401
p190,p224,31.623
p190,p225,26.926
p190,p226,22.361
p190,p227,18.028
p190,p228,14.142
p190,p229,11.180
p190,p230,10.000
p190,p231,11.180
p190,p232,14.142
p190,p233,18.028
p190,p234,22.361
p190,p235,26.926
p190,p236,31.623
p190,p237,36.401
p190,p238,41.231
p190,p239,46.098
p190,p240,50.990
p190,p241,47.434
p190,p242,42.720
p190,p243,38.079
p190,p244,33.541
p190,p245,29.155
p190,p246,25.000
p190,p247,21.213
p190,p248,18.028
p190,p249,15.811
p190,p250,15.000
p190,p251,15.811
p190,p252,18.028
p190,p253,21.213
p190,p254,25.000
p190,p255,29.155
p190,p256,33.541
p190,p257,38.079
p190,p258,42.720
p190,p259,47.434
p190,p260,52.202
p190,p261,49.244
p190,p262,44.721
p190,p263,40.311
p190,p264,36.056
p190,p265,32.016
p190,p266,28.284
p190,p267,25.000
p190,p268,22.361
p190,p269,20.616
p190,p270,20.000
p190,p271,20.616
p190,p272,22.361
p190,p273,25.000
p190,p274,28.284
p190,p275,32.016
p190,p276,36.056
p190,p277,40.311
p190,p278,44.721
p190,p279,49.244
p190,p280,53.852
p190,p281,51.478
p190,p282,47.170
p190,p283,43.012
p190,p284,39.051
p190,p285,35.355
p190,p286,32.016
p190,p287,29.155
p190,p288,26.926
p190,p289,25.495
p190,p290,25.000
p190,p291,25.495
p190,p292,26.926
p190,p293,29.155
p190,p294,32.016
p190,p295,35.355
p190,p296,39.051
p190,p297,43.012
p190,p298,47.170
p190,p299,51.478
p190,p300,55.902
p190,p301,54.083
p190,p302,50.000
p190,p303,46.098
p190,p304,42.426
p190,p305,39.051
p190,p306,36.056
p190,p307,33.541
p190,p308,31.623
p190,p309,30.414
p190,p310,30.000
p190,p311,30.414
p190,p312,31.623
p190,p313,33.541
p190,p314,36.056
p190,p315,39.051
p190,p316,42.426
p190,p317,46.098
p190,p318,50.000
p190,p319,54.083
p190,p320,58.310
p190,p321,57.009
p190,p322,53.151
p190,p323,49.497
p190,p324,46.098
p190,p325,43.012
p190,p326,40.311
p190,p327,38.079
p190,p328,36.401
p190,p329,35.355
p190,p330,35.000
p190,p331,35.355
p190,p332,36.401
p190,p333,38.079
p190,p334,40.311
p190,p335,43.012
p190,p336,46.098
p190,p337,49.497
p190,p338,53.151
p190,p339,57.009
p190,p340,61.033
p190,p341,60.208
p190,p342,56.569
p190,p343,53.151
p190,p344,50.000
p190,p345,47.170
p190,p346,44.721
p190,p347,42.720
p190,p348,41.231
p190,p349,40.311
p190,p350,40.000
p190,p351,40.311
p190,p352,41.231
p190,p353,42.720
p190,p354,44.721
p190,p355,47.170
p190,p356,50.000
p190,p357,53.151
p190,p358,56.569
p190,p359,60.208
p190,p360,64.031
p190,p361,63.640
p190,p362,60.208
p190,p363,57.009
p190,p364,54.083
p190,p365,51.478
p190,p366,49.244
p190,p367,47.434
p190,p368,46.098
p190,p369,45.277
p190,p370,45.000
p190,p371,45.277
p190,p372,46.098
p190,p373,47.434
p190,p374,49.244
p190,p375,51.478
p190,p376,54.083
p190,p377,57.009
p190,p378,60.208
p190,p379,63.640
p190,p380,67.268
p190,p381,67.268
p190,p382,64.031
p190,p383,61.033
p190,p384,58.310
p190,p385,55.902
p190,p386,53.852
p190,p387,52.202
p190,p388,50.990
p190,p389,50.249
p190,p390,50.000
p190,p391,50.249
p190,p392,50.990
p190,p393,52.202
p190,p394,53.852
p190,p395,55.902
p190,p396,58.310
p190,p397,61.033
p190,p398,64.031
p190,p399,67.268
p190,p400,70.711
p191,p192,5.000
p191,p193,10.000
p191,p194,15.000
p191,p195,20.000
p191,p196,25.000
p191,p197,30.000
p191,p198,35.000
p191,p199,40.000
p191,p200,45.000
p191,p201,50.249
p191,p202,45.277
p191,p203,40.311
p191,p204,35.355
p191,p205,30.414
p191,p206,25.495
p191,p207,20.616
p191,p208,15.811
p191,p209,11.180
p191,p210,7.071
p191,p211,5.000
p191,p212,7.071
p191,p213,11.180
p191,p214,15.811
p191,p215,20.616
p191,p216,25.495
p191,p217,30.414
p191,p218,35.355
p191,p219,40.311
p191,p220,45.277
p191,p221,50.990
p191,p222,46.098
p191,p223,41.231
p191,p224,36.401
p191,p225,31.623
p191,p226,26.926
p191,p227,22.361
p191,p228,18.028
p191,p229,14.142
p191,p230,11.180
p191,p231,10.000
p191,p232,11.180
p191,p233,14.142
p191,p234,18.028
p191,p235,22.361
p191,p236,26.926
p191,p237,31.623
p191,p238,36.401
p191,p239,41.231
p191,p240,46.098
p191,p241,52.202
p191,p242,47.434
p191,p243,42.720
p191,p244,38.079
p191,p245,33.541
p191,p246,29.155
p191,p247,25.000
p191,p248,21.213
p191,p249,18.028
p191,p250,15.811
p191,p251,15.000
p191,p252,15.811
p191,p253,18.028
p191,p254,21.213
p191,p255,25.000
p191,p256,29.155
p191,p257,33.541
p191,p258,38.079
p191,p259,42.720
p191,p260,47.434
p191,p261,53.852
p191,p262,49.244
p191,p263,44.721
p191,p264,40.311
p191,p265,36.056
p191,p266,32.016
p191,p267,28.284
p191,p268,25.000
p191,p269,22.361
p191,p270,20.616
p191,p271,20.000
p191,p272,20.616
p191,p273,22.361
p191,p274,25.000
p191,p275,28.284
p191,p276,32.016
p191,p277,36.056
p191,p278,40.311
p191,p279,44.721
p191,p280,49.244
p191,p281,55.902
p191,p282,51.478
p191,p283,47.170
p191,p284,43.012
p191,p285,39.051
p191,p286,35.355
p191,p287,32.016
p191,p288,29.155
p191,p289,26.926
p191,p290,25.495
p191,p291,25.000
p191,p292,25.495
p191,p293,26.926
p191,p294,29.155
p191,p295,32.016
p191,p296,35.355
p191,p297,39.051
p191,p298,43.012
p191,p299,47.170
p191,p300,51.478
p191,p301,58.310
p191,p302,54.083
p191,p303,50.000
p191,p304,46.098
p191,p305,42.426
p191,p306,39.051
p191,p307,36.056
p191,p308,33.541
p191,p309,31.623
p191,p310,30.414
p191,p311,30.000
p191,p312,30.414
p191,p313,31.623
p191,p314,33.541
p191,p315,36.056
p191,p316,39.051
p191,p317,42.426
p191,p318,46.098
p191,p319,50.000
p191,p320,54.083
p191,p321,61.033
p191,p322,57.009
p191,p323,53.151
p191,p324,49.497
p191,p325,46.098
p191,p326,43.012
p191,p327,40.311
p191,p328,38.079
p191,p329,36.401
p191,p330,35.355
p191,p331,35.000
p191,p332,35.355
p191,p333,36.401
p191,p334,38.079
p191,p335,40.311
p191,p336,43.012
p191,p337,46.098
p191,p338,49.497
p191,p339,53.151
p191,p340,57.009
p191,p341,64.031
p191,p342,60.208
p191,p343,56.569
p191,p344,53.151
p191,p345,50.000
p191,p346,47.170
p191,p347,44.721
p191,p348,42.720
p191,p349,41.231
p191,p350,40.311
p191,p351,40.000
p191,p352,40.311
p191,p353,41.231
p191,p354,42.720
p191,p355,44.721
p191,p356,47.170
p191,p357,50.000
p191,p358,53.151
p191,p359,56.569
p191,p360,60.208
p191,p361,67.268
p191,p362,63.640
p191,p363,60.208
p191,p364,57.009
p191,p365,54.083
p191,p366,51.478
p191,p367,49.244
p191,p368,47.434
p191,p369,46.098
p191,p370,45.277
p191,p371,45.000
p191,p372,45.277
p191,p373,46.098
p191,p374,47.434
p191,p375,49.244
p191,p376,51.478
p191,p377,54.083
p191,p378,57.009
p191,p379,60.208
p191,p380,63.640
p191,p381,70.711
p191,p382,67.268
p191,p383,64.031
p191,p384,61.033
p191,p385,58.310
p191,p386,55.902
p191,p387,53.852
p191,p388,52.202
p191,p389,50.990
p191,p390,50.249
p191,p391,50.000
p191,p392,50.249
p191,p393,50.990
p191,p394,52.202
p191,p395,53.852
p191,p396,55.902
p191,p397,58.310
p191,p398,61.033
p191,p399,64.031
p191,p400,67.268
p192,p193,5.000
p192,p194,10.000
p192,p195,15.000
p192,p196,20.000
p192,p197,25.000
p192,p198,30.000
p192,p199,35.000
p192,p200,40.000
p192,p201,55.227
p192,p202,50.249
p192,p203,45.277
p192,p204,40.311
p192,p205,35.355
p192,p206,30.414
p192,p207,25.495
p192,p208,20.616
p192,p209,15.811
p192,p210,11.180
p192,p211,7.071
p192,p212,5.000
p192,p213,7.071
p192,p214,11.180
p192,p215,15.811
p192,p216,20.616
p192,p217,25.495
p192,p218,30.414
p192,p219,35.355
p192,p220,40.311
p192,p221,55.902
p192,p222,50.990
p192,p223,46.098
p192,p224,41.231
p192,p225,36.401
p192,p226,31.623
p192,p227,26.926
p192,p228,22.361
p192,p229,18.028
p192,p230,14.142
p192,p231,11.180
p192,p232,10.000
p192,p233,11.180
p192,p234,14.142
p192,p235,18.028
p192,p236,22.361
p192,p237,26.926
p192,p238,31.623
p192,p239,36.401
p192,p240,41.231
p192,p241,57.009
p192,p242,52.202
p192,p243,47.434
p192,p244,42.720
p192,p245,38.079
p192,p246,33.541
p192,p247,29.155
p192,p248,25.000
p192,p249,21.213
p192,p250,18.028
p192,p251,15.811
p192,p252,15.000
p192,p253,15.811
p192,p254,18.028
p192,p255,21.213
p192,p256,25.000
p192,p257,29.155
p192,p258,33.541
p192,p259,38.079
p192,p260,42.720
p192,p261,58.523
p192,p262,53.852
p192,p263,49.244
p192,p264,44.721
p192,p265,40.311
p192,p266,36.056
p192,p267,32.016
p192,p268,28.284
p192,p269,25.000
p192,p270,22.361
p192,p271,20.616
p192,p272,20.000
p192,p273,20.616
p192,p274,22.361
p192,p275,25.000
p192,p276,28.284
p192,p277,32.016
p192,p278,36.056
p192,p279,40.311
p192,p280,44.721
p192,p281,60.415
p192,p282,55.902
p192,p283,51.478
p192,p284,47.170
p192,p285,43.012
p192,p286,39.051
p192,p287,35.355
p192,p288,32.016
p192,p289,29.155
p192,p290,26.926
p192,p291,25.495
p192,p292,25.000
p192,p293,25.495
p192,p294,26.926
p192,p295,29.155
p192,p296,32.016
p192,p297,35.355
p192,p298,39.051
p192,p299,43.012
p192,p300,47.170
p192,p301,62.650
p192,p302,58.310
p192,p303,54.083
p192,p304,50.000
p192,p305,46.098
p192,p306,42.426
p192,p307,39.051
p192,p308,36.056
p192,p309,33.541
p192,p310,31.623
p192,p311,30.414
p192,p312,30.000
p192,p313,30.414
p192,p314,31.623
p192,p315,33.541
p192,p316,36.056
p192,p317,39.051
p192,p318,42.426
p192,p319,46.098
p192,p320,50.000
p192,p321,65.192
p192,p322,61.033
p192,p323,57.009
p192,p324,53.151
p192,p325,49.497
p192,p326,46.098
p192,p327,43.012
p192,p328,40.311
p192,p329,38.079
p192,p330,36.401
p192,p331,35.355
p192,p332,35.000
p192,p333,35.355
p192,p334,36.401
p192,p335,38.079
p192,p336,40.311
p192,p337,43.012
p192,p338,46.098
p192,p339,49.497
p192,p340,53.151
p192,p341,68.007
p192,p342,64.031
p192,p343,60.208
p192,p344,56.569
p192,p345,53.151
p192,p346,50.000
p192,p347,47.170
p192,p348,44.721
p192,p349,42.720
p192,p350,41.231
p192,p351,40.311
p192,p352,40.000
p192,p353,40.311
p192,p354,41.231
p192,p355,42.720
p192,p356,44.721
p192,p357,47.170
p192,p358,50.000
p192,p359,53.151
p192,p360,56.569
p192,p361,71.063
p192,p362,67.268
p192,p363,63.640
p192,p364,60.208
p192,p365,57.009
p192,p366,54.083
p192,p367,51.478
p192,p368,49.244
p192,p369,47.434
p192,p370,46.098
p192,p371,45.277
p192,p372,45.000
p192,p373,45.277
p192,p374,46.098
p192,p375,47.434
p192,p376,49.244
p192,p377,51.478
p192,p378,54.083
p192,p379,57.009
p192,p380,60.208
p192,p381,74.330
p192,p382,70.711
p192,p383,67.268
p192,p384,64.031
p192,p385,61.033
p192,p386,58.310
p192,p387,55.902
p192,p388,53.852
p192,p389,52.202
p192,p390,50.990
p192,p391,50.249
p192,p392,50.000
p192,p393,50.249
p192,p394,50.990
p192,p395,52.202
p192,p396,53.852
p192,p397,55.902
p192,p398,58.310
p192,p399,61.033
p192,p400,64.031
p193,p194,5.000
p193,p195,10.000
p193,p196,15.000
p193,p197,20.000
p193,p198,25.000
p193,p199,30.000
p193,p200,35.000
p193,p201,60.208
p193,p202,55.227
p193,p203,50.249
p193,p204,45.277
p193,p205,40.311
p193,p206,35.355
p193,p207,30.414
p193,p208,25.495
p193,p209,20.616
p193,p210,15.811
p193,p211,11.180
p193,p212,7.071
p193,p213,5.000
p193,p214,7.071
p193,p215,11.180
p193,p216,15.811
p193,p217,20.616
p193,p218,25.495
p193,p219,30.414
p193,p220,35.355
p193,p221,60.828
p193,p222,55.902
p193,p223,50.990
p193,p224,46.098
p193,p225,41.231
p193,p226,36.401
p193,p227,31.623
p193,p228,26.926
p193,p229,22.361
p193,p230,18.028
p193,p231,14.142
p193,p232,11.180
p193,p233,10.000
p193,p234,11.180
p193,p235,14.142
p193,p236,18.028
p193,p237,22.361
p193,p238,26.926
p193,p239,31.623
p193,p240,36.401
p193,p241,61.847
p193,p242,57.009
p193,p243,52.202
p193,p244,47.434
p193,p245,42.720
p193,p246,38.079
p193,p247,33.541
p193,p248,29.155
p193,p249,25.000
p193,p250,21.213
p193,p251,18.028
p193,p252,15.811
p193,p253,15.000
p193,p254,15.811
p193,p255,18.028
p193,p256,21.213
p193,p257,25.000
p193,p258,29.155
p193,p259,33.541
p193,p260,38.079
p193,p261,63.246
p193,p262,58.523
p193,p263,53.852
p193,p264,49.244
p193,p265,44.721
p193,p266,40.311
p193,p267,36.056
p193,p268,32.016
p193,p269,28.284
p193,p270,25.000
p193,p271,22.361
p193,p272,20.616
p193,p273,20.000
p193,p274,20.616
p193,p275,22.361
p193,p276,25.000
p193,p277,28.284
p193,p278,32.016
p193,p279,36.056
p193,p280,40.311
p193,p281,65.000
p193,p282,60.415
p193,p283,55.902
p193,p284,51.478
p193,p285,47.170
p193,p286,43.012
p193,p287,39.051
p193,p288,35.355
p193,p289,32.016
p193,p290,29.155
p193,p291,26.926
p193,p292,25.495
p193,p293,25.000
p193,p294,25.495
p193,p295,26.926
p193,p296,29.155
p193,p297,32.016
p193,p298,35.355
p193,p299,39.051
p193,p300,43.012
p193,p301,67.082
p193,p302,62.650
p193,p303,58.310
p193,p304,54.083
p193,p305,50.000
p193,p306,46.098
p193,p307,42.426
p193,p308,39.051
p193,p309,36.056
p193,p310,33.541
p193,p311,31.623
p193,p312,30.414
p193,p313,30.000
p193,p314,30.414
p193,p315,31.623
p193,p316,33.541
p193,p317,36.056
p193,p318,39.051
p193,p319,42.426
p193,p320,46.098
p193,p321,69.462
p193,p322,65.192
p193,p323,61.033
p193,p324,57.009
p193,p325,53.151
p193,p326,49.497
p193,p327,46.098
p193,p328,43.012
p193,p329,40.311
p193,p330,38.079
p193,p331,36.401
p193,p332,35.355
p193,p333,35.000
p193,p334,35.355
p193,p335,36.401
p193,p336,38.079
p193,p337,40.311
p193,p338,43.012
p193,p339,46.098
p193,p340,49.497
p193,p341,72.111
p193,p342,68.007
p193,p343,64.031
p193,p344,60.208
p193,p345,56.569
p193,p346,53.151
p193,p347,50.000
p193,p348,47.170
p193,p349,44.721
p193,p350,42.720
p193,p351,41.231
p193,p352,40.311
p193,p353,40.000
p193,p354,40.311
p193,p355,41.231
p193,p356,42.720
p193,p357,44.721
p193,p358,47.170
p193,p359,50.000
p193,p360,53.151
p193,p361,75.000
p193,p362,71.063
p193,p363,67.268
p193,p364,63.640
p193,p365,60.208
p193,p366,57.009
p193,p367,54.083
p193,p368,51.478
p193,p369,49.244
p193,p370,47.434
p193,p371,46.098
p193,p372,45.277
p193,p373,45.000
p193,p374,45.277
p193,p375,46.098
p193,p376,47.434
p193,p377,49.244
p193,p378,51.478
p193,p379,54.083
p193,p380,57.009
p193,p381,78.102
p193,p382,74.330
p193,p383,70.711
p193,p384,67.268
p193,p385,64.031
p193,p386,61.033
p193,p387,58.310
p193,p388,55.902
p193,p389,53.852
p193,p390,52.202
p193,p391,50.990
p193,p392,50.249
p193,p393,50.000
p193,p394,50.249
p193,p395,50.990
p193,p396,52.202
p193,p397,53.852
p193,p398,55.902
p193,p399,58.310
p193,p400,61.033
p194,p195,5.000
p194,p196,10.000
p194,p197,15.000
p194,p198,20.000
p194,p199,25.000
p194,p200,30.000
p194,p201,65.192
p194,p202,60.208
p194,p203,55.227
p194,p204,50.249
p194,p205,45.277
p194,p206,40.311
p194,p207,35.355
p194,p208,30.414
p194,p209,25.495
p194,p210,20.616
p194,p211,15.811
p194,p212,11.180
p194,p213,7.071
p194,p214,5.000
p194,p215,7.071
p194,p216,11.180
p194,p217,15.811
p194,p218,20.616
p194,p219,25.495
p194,p220,30.414
p194,p221,65.765
p194,p222,60.828
p194,p223,55.902
p194,p224,50.990
p194,p225,46.098
p194,p226,41.231
p194,p227,36.401
p194,p228,31.623
p194,p229,26.926
p194,p230,22.361
p194,p231,18.028
p194,p232,14.142
p194,p233,11.180
p194,p234,10.000
p194,p235,11.180
p194,p236,14.142
p194,p237,18.028
p194,p238,22.361
p194,p239,26.926
p194,p240,31.623
p194,p241,66.708
p194,p242,61.847
p194,p243,57.009
p194,p244,52.202
p194,p245,47.434
p194,p246,42.720
p194,p247,38.079
p194,p248,33.541
p194,p249,29.155
p194,p250,25.000
p194,p251,21.213
p194,p252,18.028
p194,p253,15.811
p194,p254,15.000
p194,p255,15.811
p194,p256,18.028
p194,p257,21.213
p194,p258,25.000
p194,p259,29.155
p194,p260,33.541
p194,p261,68.007
p194,p262,63.246
p194,p263,58.523
p194,p264,53.852
p194,p265,49.244
p194,p266,44.721
p194,p267,40.311
p194,p268,36.056
p194,p269,32.016
p194,p270,28.284
p194,p271,25.000
p194,p272,22.361
p194,p273,20.616
p194,p274,20.000
p194,p275,20.616
p194,p276,22.361
p194,p277,25.000
p194,p278,28.284
p194,p279,32.016
p194,p280,36.056
p194,p281,69.642
p194,p282,65.000
p194,p283,60.415
p194,p284,55.902
p194,p285,51.478
p194,p286,47.170
p194,p287,43.012
p194,p288,39.051
p194,p289,35.355
p194,p290,32.016
p194,p291,29.155
p194,p292,26.926
p194,p293,25.495
p194,p294,25.000
p194,p295,25.495
p194,p296,26.926
p194,p297,29.155
p194,p298,32.016
p194,p299,35.355
p194,p300,39.051
p194,p301,71.589
p194,p302,67.082
p194,p303,62.650
p194,p304,58.310
p194,p305,54.083
p194,p306,50.000
p194,p307,46.098
p194,p308,42.426
p194,p309,39.051
p194,p310,36.056
p194,p311,33.541
p194,p312,31.623
p194,p313,30.414
p194,p314,30.000
p194,p315,30.414
p194,p316,31.623
p194,p317,33.541
p194,p318,36.056
p194,p319,39.051
p194,p320,42.426
p194,p321,73.824
p194,p322,69.462
p194,p323,65.192
p194,p324,61.033
p194,p325,57.009
p194,p326,53.151
p194,p327,49.497
p194,p328,46.098
p194,p329,43.012
p194,p330,40.311
p194,p331,38.079
p194,p332,36.401
p194,p333,35.355
p194,p334,35.000
p194,p335,35.355
p194,p336,36.401
p194,p337,38.079
p194,p338,40.311
p194,p339,43.012
p194,p340,46.098
p194,p341,76.322
p194,p342,72.111
p194,p343,68.007
p194,p344,64.031
p194,p345,60.208
p194,p346,56.569
p194,p347,53.151
p194,p348,50.000
p194,p349,47.170
p194,p350,44.721
p194,p351,42.720
p194,p352,41.231
p194,p353,40.311
p194,p354,40.000
p194,p355,40.311
p194,p356,41.231
p194,p357,42.720
p194,p358,44.721
p194,p359,47.170
p194,p360,50.000
p194,p361,79.057
p194,p362,75.000
p194,p363,71.063
p194,p364,67.268
p194,p365,63.640
p194,p366,60.208
p194,p367,57.009
p194,p368,54.083
p194,p369,51.478
p194,p370,49.244
p194,p371,47.434
p194,p372,46.098
p194,p373,45.277
p194,p374,45.000
p194,p375,45.277
p194,p376,46.098
p194,p377,47.434
p194,p378,49.244
p194,p379,51.478
p194,p380,54.083
p194,p381,82.006
p194,p382,78.102
p194,p383,74.330
p194,p384,70.711
p194,p385,67.268
p194,p386,64.031
p194,p387,61.033
p194,p388,58.310
p194,p389,55.902
p194,p390,53.852
p194,p391,52.202
p194,p392,50.990
p194,p393,50.249
p194,p394,50.000
p194,p395,50.249
p194,p396,50.990
p194,p397,52.202
p194,p398,53.852
p194,p399,55.902
p194,p400,58.310
p195,p196,5.000
p195,p197,10.000
p195,p198,15.000
p195,p199,20.000
p195,p200,25.000
p195,p201,70.178
p195,p202,65.192
p195,p203,60.208
p195,p204,55.227
p195,p205,50.249
p195,p206,45.277
p195,p207,40.311
p195,p208,35.355
p195,p209,30.414
p195,p210,25.495
p195,p211,20.616
p195,p212,15.811
p195,p213,11.180
p195,p214,7.071
p195,p215,5.000
p195,p216,7.071
p195,p217,11.180
p195,p218,15.811
p195,p219,20.616
p195,p220,25.495
p195,p221,70.711
p195,p222,65.765
p195,p223,60.828
p195,p224,55.902
p195,p225,50.990
p195,p226,46.098
p195,p227,41.231
p195,p228,36.401
p195,p229,31.623
p195,p230,26.926
p195,p231,22.361
p195,p232,18.028
p195,p233,14.142
p195,p234,11.180
p195,p235,10.000
p195,p236,11.180
p195,p237,14.142
p195,p238,18.028
p195,p239,22.361
p195,p240,26.926
p195,p241,71.589
p195,p242,66.708
p195,p243,61.847
p195,p244,57.009
p195,p245,52.202
p195,p246,47.434
p195,p247,42.720
p195,p248,38.079
p195,p249,33.541
p195,p250,29.155
p195,p251,25.000
p195,p252,21.213
p195,p253,18.028
p195,p254,15.811
p195,p255,15.000
p195,p256,15.811
p195,p257,18.028
p195,p258,21.213
p195,p259,25.000
p195,p260,29.155
p195,p261,72.801
p195,p262,68.007
p195,p263,63.246
p195,p264,58.523
p195,p265,53.852
p195,p266,49.244
p195,p267,44.721
p195,p268,40.311
p195,p269,36.056
p195,p270,32.016
p195,p271,28.284
p195,p272,25.000
p195,p273,22.361
p195,p274,20.616
p195,p275,20.000
p195,p276,20.616
p195,p277,22.361
p195,p278,25.000
p195,p279,28.284
p195,p280,32.016
p195,p281,74.330
p195,p282,69.642
p195,p283,65.000
p195,p284,60.415
p195,p285,55.902
p195,p286,51.478
p195,p287,47.170
p195,p288,43.012
p195,p289,39.051
p195,p290,35.355
p195,p291,32.016
p195,p292,29.155
p195,p293,26.926
p195,p294,25.495
p195,p295,25.000
p195,p296,25.495
p195,p297,26.926
p195,p298,29.155
p195,p299,32.016
p195,p300,35.355
p195,p301,76.158
p195,p302,71.589
p195,p303,67.082
p195,p304,62.650
p195,p305,58.310
p195,p306,54.083
p195,p307,50.000
p195,p308,46.098
p195,p309,42.426
p195,p310,39.051
p195,p311,36.056
p195,p312,33.541
p195,p313,31.623
p195,p314,30.414
p195,p315,30.000
p195,p316,30.414
p195,p317,31.623
p195,p318,33.541
p195,p319,36.056
p195,p320,39.051
p195,p321,78.262
p195,p322,73.824
p195,p323,69.462
p195,p324,65.192
p195,p325,61.033
p195,p326,57.009
p195,p327,53.151
p195,p328,49.497
p195,p329,46.098
p195,p330,43.012
p195,p331,40.311
p195,p332,38.079
p195,p333,36.401
p195,p334,35.355
p195,p335,35.000
p195,p336,35.355
p195,p337,36.401
p195,p338,38.079
p195,p339,40.311
p195,p340,43.012
p195,p341,80.623
p195,p342,76.322
p195,p343,72.111
p195,p344,68.007
p195,p345,64.031
p195,p346,60.208
p195,p347,56.569
p195,p348,53.151
p195,p349,50.000
p195,p350,47.170
p195,p351,44.721
p195,p352,42.720
p195,p353,41.231
p195,p354,40.311
p195,p355,40.000
p195,p356,40.311
p195,p357,41.231
p195,p358,42.720
p195,p359,44.721
p195,p360,47.170
p195,p361,83.217
p195,p362,79.057
p195,p363,75.000
p195,p364,71.063
p195,p365,67.268
p195,p366,63.640
p195,p367,60.208
p195,p368,57.009
p195,p369,54.083
p195,p370,51.478
p195,p371,49.244
p195,p372,47.434
p195,p373,46.098
p195,p374,45.277
p195,p375,45.000
p195,p376,45.277
p195,p377,46.098
p195,p378,47.434
p195,p379,49.244
p195,p380,51.478
p195,p381,86.023
p195,p382,82.006
p195,p383,78.102
p195,p384,74.330
p195,p385,70.711
p195,p386,67.268
p195,p387,64.031
p195,p388,61.033
