from_patch,to_patch,length_km
p43,p100,98.333
p43,p101,90.909
p43,p102,83.814
p43,p103,77.139
p43,p104,71.002
p43,p105,65.555
p43,p106,60.984
p43,p107,57.496
p43,p108,55.298
p43,p109,54.545
p43,p110,55.298
p43,p111,103.652
p43,p112,96.638
p43,p113,89.995
p43,p114,83.814
p43,p115,78.203
p43,p116,73.293
p43,p117,69.234
p43,p118,66.183
p43,p119,64.282
p43,p120,63.636
p44,p45,91.363
p44,p46,82.322
p44,p47,73.293
p44,p48,64.282
p44,p49,55.298
p44,p50,46.355
p44,p51,37.483
p44,p52,28.748
p44,p53,20.328
p44,p54,12.856
p44,p55,9.091
p44,p56,92.709
p44,p57,83.814
p44,p58,74.966
p44,p59,66.183
p44,p60,57.496
p44,p61,48.956
p44,p62,40.656
p44,p63,32.778
p44,p64,25.713
p44,p65,20.328
p44,p66,18.182
p44,p67,94.912
p44,p68,86.244
p44,p69,77.673
p44,p70,69.234
p44,p71,60.984
p44,p72,53.009
p44,p73,45.455
p44,p74,38.569
p44,p75,32.778
p44,p76,28.748
p44,p77,27.273
p44,p78,97.912
p44,p79,89.535
p44,p80,81.312
p44,p81,73.293
p44,p82,65.555
p44,p83,58.210
p44,p84,51.426
p44,p85,45.455
p44,p86,40.656
p44,p87,37.483
p44,p88,36.364
p44,p89,101.639
p44,p90,93.597
p44,p91,85.763
p44,p92,78.203
p44,p93,71.002
p44,p94,64.282
p44,p95,58.210
p44,p96,53.009
p44,p97,48.956
p44,p98,46.355
p44,p99,45.455
p44,p100,106.017
p44,p101,98.333
p44,p102,90.909
p44,p103,83.814
p44,p104,77.139
p44,p105,71.002
p44,p106,65.555
p44,p107,60.984
p44,p108,57.496
p44,p109,55.298
p44,p110,54.545
p44,p111,110.969
p44,p112,103.652
p44,p113,96.638
p44,p114,89.995
p44,p115,83.814
p44,p116,78.203
p44,p117,73.293
p44,p118,69.234
p44,p119,66.183
p44,p120,64.282
p45,p46,9.091
p45,p47,18.182
p45,p48,27.273
p45,p49,36.364
p45,p50,45.455
p45,p51,54.545
p45,p52,63.636
p45,p53,72.727
p45,p54,81.818
p45,p55,90.909
p45,p56,9.091
p45,p57,12.856
p45,p58,20.328
p45,p59,28.748
p45,p60,37.483
p45,p61,46.355
p45,p62,55.298
p45,p63,64.282
p45,p64,73.293
p45,p65,82.322
p45,p66,91.363
p45,p67,18.182
p45,p68,20.328
p45,p69,25.713
p45,p70,32.778
p45,p71,40.656
p45,p72,48.956
p45,p73,57.496
p45,p74,66.183
p45,p75,74.966
p45,p76,83.814
p45,p77,92.709
p45,p78,27.273
p45,p79,28.748
p45,p80,32.778
p45,p81,38.569
p45,p82,45.455
p45,p83,53.009
p45,p84,60.984
p45,p85,69.234
p45,p86,77.673
p45,p87,86.244
p45,p88,94.912
p45,p89,36.364
p45,p90,37.483
p45,p91,40.656
p45,p92,45.455
p45,p93,51.426
p45,p94,58.210
p45,p95,65.555
p45,p96,73.293
p45,p97,81.312
p45,p98,89.535
p45,p99,97.912
p45,p100,45.455
p45,p101,46.355
p45,p102,48.956
p45,p103,53.009
p45,p104,58.210
p45,p105,64.282
p45,p106,71.002
p45,p107,78.203
p45,p108,85.763
p45,p109,93.597
p45,p110,101.639
p45,p111,54.545
p45,p112,55.298
p45,p113,57.496
p45,p114,60.984
p45,p115,65.555
p45,p116,71.002
p45,p117,77.139
p45,p118,83.814
p45,p119,90.909
p45,p120,98.333
p46,p47,9.091
p46,p48,18.182
p46,p49,27.273
p46,p50,36.364
p46,p51,45.455
p46,p52,54.545
p46,p53,63.636
p46,p54,72.727
p46,p55,81.818
p46,p56,12.856
p46,p57,9.091
p46,p58,12.856
p46,p59,20.328
p46,p60,28.748
p46,p61,37.483
p46,p62,46.355
p46,p63,55.298
p46,p64,64.282
p46,p65,73.293
p46,p66,82.322
p46,p67,20.328
p46,p68,18.182
p46,p69,20.328
p46,p70,25.713
p46,p71,32.778
p46,p72,40.656
p46,p73,48.956
p46,p74,57.496
p46,p75,66.183
p46,p76,74.966
p46,p77,83.814
p46,p78,28.748
p46,p79,27.273
p46,p80,28.748
p46,p81,32.778
p46,p82,38.569
p46,p83,45.455
p46,p84,53.009
p46,p85,60.984
p46,p86,69.234
p46,p87,77.673
p46,p88,86.244
p46,p89,37.483
p46,p90,36.364
p46,p91,37.483
p46,p92,40.656
p46,p93,45.455
p46,p94,51.426
p46,p95,58.210
p46,p96,65.555
p46,p97,73.293
p46,p98,81.312
p46,p99,89.535
p46,p100,46.355
p46,p101,45.455
p46,p102,46.355
p46,p103,48.956
p46,p104,53.009
p46,p105,58.210
p46,p106,64.282
p46,p107,71.002
p46,p108,78.203
p46,p109,85.763
p46,p110,93.597
p46,p111,55.298
p46,p112,54.545
p46,p113,55.298
p46,p114,57.496
p46,p115,60.984
p46,p116,65.555
p46,p117,71.002
p46,p118,77.139
p46,p119,83.814
p46,p120,90.909
p47,p48,9.091
p47,p49,18.182
p47,p50,27.273
p47,p51,36.364
p47,p52,45.455
p47,p53,54.545
p47,p54,63.636
p47,p55,72.727
p47,p56,20.328
p47,p57,12.856
p47,p58,9.091
p47,p59,12.856
p47,p60,20.328
p47,p61,28.748
p47,p62,37.483
p47,p63,46.355
p47,p64,55.298
p47,p65,64.282
p47,p66,73.293
p47,p67,25.713
p47,p68,20.328
p47,p69,18.182
p47,p70,20.328
p47,p71,25.713
p47,p72,32.778
p47,p73,40.656
p47,p74,48.956
p47,p75,57.496
p47,p76,66.183
p47,p77,74.966
p47,p78,32.778
p47,p79,28.748
p47,p80,27.273
p47,p81,28.748
p47,p82,32.778
p47,p83,38.569
p47,p84,45.455
p47,p85,53.009
p47,p86,60.984
p47,p87,69.234
p47,p88,77.673
p47,p89,40.656
p47,p90,37.483
p47,p91,36.364
p47,p92,37.483
p47,p93,40.656
p47,p94,45.455
p47,p95,51.426
p47,p96,58.210
p47,p97,65.555
p47,p98,73.293
p47,p99,81.312
p47,p100,48.956
p47,p101,46.355
p47,p102,45.455
p47,p103,46.355
p47,p104,48.956
p47,p105,53.009
p47,p106,58.210
p47,p107,64.282
p47,p108,71.002
p47,p109,78.203
p47,p110,85.763
p47,p111,57.496
p47,p112,55.298
p47,p113,54.545
p47,p114,55.298
p47,p115,57.496
p47,p116,60.984
p47,p117,65.555
p47,p118,71.002
p47,p119,77.139
p47,p120,83.814
p48,p49,9.091
p48,p50,18.182
p48,p51,27.273
p48,p52,36.364
p48,p53,45.455
p48,p54,54.545
p48,p55,63.636
p48,p56,28.748
p48,p57,20.328
p48,p58,12.856
p48,p59,9.091
p48,p60,12.856
p48,p61,20.328
p48,p62,28.748
p48,p63,37.483
p48,p64,46.355
p48,p65,55.298
p48,p66,64.282
p48,p67,32.778
p48,p68,25.713
p48,p69,20.328
p48,p70,18.182
p48,p71,20.328
p48,p72,25.713
p48,p73,32.778
p48,p74,40.656
p48,p75,48.956
p48,p76,57.496
p48,p77,66.183
p48,p78,38.569
p48,p79,32.778
p48,p80,28.748
p48,p81,27.273
p48,p82,28.748
p48,p83,32.778
p48,p84,38.569
p48,p85,45.455
p48,p86,53.009
p48,p87,60.984
p48,p88,69.234
p48,p89,45.455
p48,p90,40.656
p48,p91,37.483
p48,p92,36.364
p48,p93,37.483
p48,p94,40.656
p48,p95,45.455
p48,p96,51.426
p48,p97,58.210
p48,p98,65.555
p48,p99,73.293
p48,p100,53.009
p48,p101,48.956
p48,p102,46.355
p48,p103,45.455
p48,p104,46.355
p48,p105,48.956
p48,p106,53.009
p48,p107,58.210
p48,p108,64.282
p48,p109,71.002
p48,p110,78.203
p48,p111,60.984
p48,p112,57.496
p48,p113,55.298
p48,p114,54.545
p48,p115,55.298
p48,p116,57.496
p48,p117,60.984
p48,p118,65.555
p48,p119,71.002
p48,p120,77.139
p49,p50,9.091
p49,p51,18.182
p49,p52,27.273
p49,p53,36.364
p49,p54,45.455
p49,p55,54.545
p49,p56,37.483
p49,p57,28.748
p49,p58,20.328
p49,p59,12.856
p49,p60,9.091
p49,p61,12.856
p49,p62,20.328
p49,p63,28.748
p49,p64,37.483
p49,p65,46.355
p49,p66,55.298
p49,p67,40.656
p49,p68,32.778
p49,p69,25.713
p49,p70,20.328
p49,p71,18.182
p49,p72,20.328
p49,p73,25.713
p49,p74,32.778
p49,p75,40.656
p49,p76,48.956
p49,p77,57.496
p49,p78,45.455
p49,p79,38.569
p49,p80,32.778
p49,p81,28.748
p49,p82,27.273
p49,p83,28.748
p49,p84,32.778
p49,p85,38.569
p49,p86,45.455
p49,p87,53.009
p49,p88,60.984
p49,p89,51.426
p49,p90,45.455
p49,p91,40.656
p49,p92,37.483
p49,p93,36.364
p49,p94,37.483
p49,p95,40.656
p49,p96,45.455
p49,p97,51.426
p49,p98,58.210
p49,p99,65.555
p49,p100,58.210
p49,p101,53.009
p49,p102,48.956
p49,p103,46.355
p49,p104,45.455
p49,p105,46.355
p49,p106,48.956
p49,p107,53.009
p49,p108,58.210
p49,p109,64.282
p49,p110,71.002
p49,p111,65.555
p49,p112,60.984
p49,p113,57.496
p49,p114,55.298
p49,p115,54.545
p49,p116,55.298
p49,p117,57.496
p49,p118,60.984
p49,p119,65.555
p49,p120,71.002
p50,p51,9.091
p50,p52,18.182
p50,p53,27.273
p50,p54,36.364
p50,p55,45.455
p50,p56,46.355
p50,p57,37.483
p50,p58,28.748
p50,p59,20.328
p50,p60,12.856
p50,p61,9.091
p50,p62,12.856
p50,p63,20.328
p50,p64,28.748
p50,p65,37.483
p50,p66,46.355
p50,p67,48.956
p50,p68,40.656
p50,p69,32.778
p50,p70,25.713
p50,p71,20.328
p50,p72,18.182
p50,p73,20.328
p50,p74,25.713
p50,p75,32.778
p50,p76,40.656
p50,p77,48.956
p50,p78,53.009
p50,p79,45.455
p50,p80,38.569
p50,p81,32.778
p50,p82,28.748
p50,p83,27.273
p50,p84,28.748
p50,p85,32.778
p50,p86,38.569
p50,p87,45.455
p50,p88,53.009
p50,p89,58.210
p50,p90,51.426
p50,p91,45.455
p50,p92,40.656
p50,p93,37.483
p50,p94,36.364
p50,p95,37.483
p50,p96,40.656
p50,p97,45.455
p50,p98,51.426
p50,p99,58.210
p50,p100,64.282
p50,p101,58.210
p50,p102,53.009
p50,p103,48.956
p50,p104,46.355
p50,p105,45.455
p50,p106,46.355
p50,p107,48.956
p50,p108,53.009
p50,p109,58.210
p50,p110,64.282
p50,p111,71.002
p50,p112,65.555
p50,p113,60.984
p50,p114,57.496
p50,p115,55.298
p50,p116,54.545
p50,p117,55.298
p50,p118,57.496
p50,p119,60.984
p50,p120,65.555
p51,p52,9.091
p51,p53,18.182
p51,p54,27.273
p51,p55,36.364
p51,p56,55.298
p51,p57,46.355
p51,p58,37.483
p51,p59,28.748
p51,p60,20.328
p51,p61,12.856
p51,p62,9.091
p51,p63,12.856
p51,p64,20.328
p51,p65,28.748
p51,p66,37.483
p51,p67,57.496
p51,p68,48.956
p51,p69,40.656
p51,p70,32.778
p51,p71,25.713
p51,p72,20.328
p51,p73,18.182
p51,p74,20.328
p51,p75,25.713
p51,p76,32.778
p51,p77,40.656
p51,p78,60.984
p51,p79,53.009
p51,p80,45.455
p51,p81,38.569
p51,p82,32.778
p51,p83,28.748
p51,p84,27.273
p51,p85,28.748
p51,p86,32.778
p51,p87,38.569
p51,p88,45.455
p51,p89,65.555
p51,p90,58.210
p51,p91,51.426
p51,p92,45.455
p51,p93,40.656
p51,p94,37.483
p51,p95,36.364
p51,p96,37.483
p51,p97,40.656
p51,p98,45.455
p51,p99,51.426
p51,p100,71.002
p51,p101,64.282
p51,p102,58.210
p51,p103,53.009
p51,p104,48.956
p51,p105,46.355
p51,p106,45.455
p51,p107,46.355
p51,p108,48.956
p51,p109,53.009
p51,p110,58.210
p51,p111,77.139
p51,p112,71.002
p51,p113,65.555
p51,p114,60.984
p51,p115,57.496
p51,p116,55.298
p51,p117,54.545
p51,p118,55.298
p51,p119,57.496
p51,p120,60.984
p52,p53,9.091
p52,p54,18.182
p52,p55,27.273
p52,p56,64.282
p52,p57,55.298
p52,p58,46.355
p52,p59,37.483
p52,p60,28.748
p52,p61,20.328
p52,p62,12.856
p52,p63,9.091
p52,p64,12.856
p52,p65,20.328
p52,p66,28.748
p52,p67,66.183
p52,p68,57.496
p52,p69,48.956
p52,p70,40.656
p52,p71,32.778
p52,p72,25.713
p52,p73,20.328
p52,p74,18.182
p52,p75,20.328
p52,p76,25.713
p52,p77,32.778
p52,p78,69.234
p52,p79,60.984
p52,p80,53.009
p52,p81,45.455
p52,p82,38.569
p52,p83,32.778
p52,p84,28.748
p52,p85,27.273
p52,p86,28.748
p52,p87,32.778
p52,p88,38.569
p52,p89,73.293
p52,p90,65.555
p52,p91,58.210
p52,p92,51.426
p52,p93,45.455
p52,p94,40.656
p52,p95,37.483
p52,p96,36.364
p52,p97,37.483
p52,p98,40.656
p52,p99,45.455
p52,p100,78.203
p52,p101,71.002
p52,p102,64.282
p52,p103,58.210
p52,p104,53.009
p52,p105,48.956
p52,p106,46.355
p52,p107,45.455
p52,p108,46.355
p52,p109,48.956
p52,p110,53.009
p52,p111,83.814
p52,p112,77.139
p52,p113,71.002
p52,p114,65.555
p52,p115,60.984
p52,p116,57.496
p52,p117,55.298
p52,p118,54.545
p52,p119,55.298
p52,p120,57.496
p53,p54,9.091
p53,p55,18.182
p53,p56,73.293
p53,p57,64.282
p53,p58,55.298
p53,p59,46.355
p53,p60,37.483
p53,p61,28.748
p53,p62,20.328
p53,p63,12.856
p53,p64,9.091
p53,p65,12.856
p53,p66,20.328
p53,p67,74.966
p53,p68,66.183
p53,p69,57.496
p53,p70,48.956
p53,p71,40.656
p53,p72,32.778
p53,p73,25.713
p53,p74,20.328
p53,p75,18.182
p53,p76,20.328
p53,p77,25.713
p53,p78,77.673
p53,p79,69.234
p53,p80,60.984
p53,p81,53.009
p53,p82,45.455
p53,p83,38.569
p53,p84,32.778
p53,p85,28.748
p53,p86,27.273
p53,p87,28.748
p53,p88,32.778
p53,p89,81.312
p53,p90,73.293
p53,p91,65.555
p53,p92,58.210
p53,p93,51.426
p53,p94,45.455
p53,p95,40.656
p53,p96,37.483
p53,p97,36.364
p53,p98,37.483
p53,p99,40.656
p53,p100,85.763
p53,p101,78.203
p53,p102,71.002
p53,p103,64.282
p53,p104,58.210
p53,p105,53.009
p53,p106,48.956
p53,p107,46.355
p53,p108,45.455
p53,p109,46.355
p53,p110,48.956
p53,p111,90.909
p53,p112,83.814
p53,p113,77.139
p53,p114,71.002
p53,p115,65.555
p53,p116,60.984
p53,p117,57.496
p53,p118,55.298
p53,p119,54.545
p53,p120,55.298
p54,p55,9.091
p54,p56,82.322
p54,p57,73.293
p54,p58,64.282
p54,p59,55.298
p54,p60,46.355
p54,p61,37.483
p54,p62,28.748
p54,p63,20.328
p54,p64,12.856
p54,p65,9.091
p54,p66,12.856
p54,p67,83.814
p54,p68,74.966
p54,p69,66.183
p54,p70,57.496
p54,p71,48.956
p54,p72,40.656
p54,p73,32.778
p54,p74,25.713
p54,p75,20.328
p54,p76,18.182
p54,p77,20.328
p54,p78,86.244
p54,p79,77.673
p54,p80,69.234
p54,p81,60.984
p54,p82,53.009
p54,p83,45.455
p54,p84,38.569
p54,p85,32.778
p54,p86,28.748
p54,p87,27.273
p54,p88,28.748
p54,p89,89.535
p54,p90,81.312
p54,p91,73.293
p54,p92,65.555
p54,p93,58.210
p54,p94,51.426
p54,p95,45.455
p54,p96,40.656
p54,p97,37.483
p54,p98,36.364
p54,p99,37.483
p54,p100,93.597
p54,p101,85.763
p54,p102,78.203
p54,p103,71.002
p54,p104,64.282
p54,p105,58.210
p54,p106,53.009
p54,p107,48.956
p54,p108,46.355
p54,p109,45.455
p54,p110,46.355
p54,p111,98.333
p54,p112,90.909
p54,p113,83.814
p54,p114,77.139
p54,p115,71.002
p54,p116,65.555
p54,p117,60.984
p54,p118,57.496
p54,p119,55.298
p54,p120,54.545
p55,p56,91.363
p55,p57,82.322
p55,p58,73.293
p55,p59,64.282
p55,p60,55.298
p55,p61,46.355
p55,p62,37.483
p55,p63,28.748
p55,p64,20.328
p55,p65,12.856
p55,p66,9.091
p55,p67,92.709
p55,p68,83.814
p55,p69,74.966
p55,p70,66.183
p55,p71,57.496
p55,p72,48.956
p55,p73,40.656
p55,p74,32.778
p55,p75,25.713
p55,p76,20.328
p55,p77,18.182
p55,p78,94.912
p55,p79,86.244
p55,p80,77.673
p55,p81,69.234
p55,p82,60.984
p55,p83,53.009
p55,p84,45.455
p55,p85,38.569
p55,p86,32.778
p55,p87,28.748
p55,p88,27.273
p55,p89,97.912
p55,p90,89.535
p55,p91,81.312
p55,p92,73.293
p55,p93,65.555
p55,p94,58.210
p55,p95,51.426
p55,p96,45.455
p55,p97,40.656
p55,p98,37.483
p55,p99,36.364
p55,p100,101.639
p55,p101,93.597
p55,p102,85.763
p55,p103,78.203
p55,p104,71.002
p55,p105,64.282
p55,p106,58.210
p55,p107,53.009
p55,p108,48.956
p55,p109,46.355
p55,p110,45.455
p55,p111,106.017
p55,p112,98.333
p55,p113,90.909
p55,p114,83.814
p55,p115,77.139
p55,p116,71.002
p55,p117,65.555
p55,p118,60.984
p55,p119,57.496
p55,p120,55.298
p56,p57,9.091
p56,p58,18.182
p56,p59,27.273
p56,p60,36.364
p56,p61,45.455
p56,p62,54.545
p56,p63,63.636
p56,p64,72.727
p56,p65,81.818
p56,p66,90.909
p56,p67,9.091
p56,p68,12.856
p56,p69,20.328
p56,p70,28.748
p56,p71,37.483
p56,p72,46.355
p56,p73,55.298
p56,p74,64.282
p56,p75,73.293
p56,p76,82.322
p56,p77,91.363
p56,p78,18.182
p56,p79,20.328
p56,p80,25.713
p56,p81,32.778
p56,p82,40.656
p56,p83,48.956
p56,p84,57.496
p56,p85,66.183
p56,p86,74.966
p56,p87,83.814
p56,p88,92.709
p56,p89,27.273
p56,p90,28.748
p56,p91,32.778
p56,p92,38.569
p56,p93,45.455
p56,p94,53.009
p56,p95,60.984
p56,p96,69.234
p56,p97,77.673
p56,p98,86.244
p56,p99,94.912
p56,p100,36.364
p56,p101,37.483
p56,p102,40.656
p56,p103,45.455
p56,p104,51.426
p56,p105,58.210
p56,p106,65.555
p56,p107,73.293
p56,p108,81.312
p56,p109,89.535
p56,p110,97.912
p56,p111,45.455
p56,p112,46.355
p56,p113,48.956
p56,p114,53.009
p56,p115,58.210
p56,p116,64.282
p56,p117,71.002
p56,p118,78.203
p56,p119,85.763
p56,p120,93.597
p57,p58,9.091
p57,p59,18.182
p57,p60,27.273
p57,p61,36.364
p57,p62,45.455
p57,p63,54.545
p57,p64,63.636
p57,p65,72.727
p57,p66,81.818
p57,p67,12.856
p57,p68,9.091
p57,p69,12.856
p57,p70,20.328
p57,p71,28.748
p57,p72,37.483
p57,p73,46.355
p57,p74,55.298
p57,p75,64.282
p57,p76,73.293
p57,p77,82.322
p57,p78,20.328
p57,p79,18.182
p57,p80,20.328
p57,p81,25.713
p57,p82,32.778
p57,p83,40.656
p57,p84,48.956
p57,p85,57.496
p57,p86,66.183
p57,p87,74.966
p57,p88,83.814
p57,p89,28.748
p57,p90,27.273
p57,p91,28.748
p57,p92,32.778
p57,p93,38.569
p57,p94,45.455
p57,p95,53.009
p57,p96,60.984
p57,p97,69.234
p57,p98,77.673
p57,p99,86.244
p57,p100,37.483
p57,p101,36.364
p57,p102,37.483
p57,p103,40.656
p57,p104,45.455
p57,p105,51.426
p57,p106,58.210
p57,p107,65.555
p57,p108,73.293
p57,p109,81.312
p57,p110,89.535
p57,p111,46.355
p57,p112,45.455
p57,p113,46.355
p57,p114,48.956
p57,p115,53.009
p57,p116,58.210
p57,p117,64.282
p57,p118,71.002
p57,p119,78.203
p57,p120,85.763
p58,p59,9.091
p58,p60,18.182
p58,p61,27.273
p58,p62,36.364
p58,p63,45.455
p58,p64,54.545
p58,p65,63.636
p58,p66,72.727
p58,p67,20.328
p58,p68,12.856
p58,p69,9.091
p58,p70,12.856
p58,p71,20.328
p58,p72,28.748
p58,p73,37.483
p58,p74,46.355
p58,p75,55.298
p58,p76,64.282
p58,p77,73.293
p58,p78,25.713
p58,p79,20.328
p58,p80,18.182
p58,p81,20.328
p58,p82,25.713
p58,p83,32.778
p58,p84,40.656
p58,p85,48.956
p58,p86,57.496
p58,p87,66.183
p58,p88,74.966
p58,p89,32.778
p58,p90,28.748
p58,p91,27.273
p58,p92,28.748
p58,p93,32.778
p58,p94,38.569
p58,p95,45.455
p58,p96,53.009
p58,p97,60.984
p58,p98,69.234
p58,p99,77.673
p58,p100,40.656
p58,p101,37.483
p58,p102,36.364
p58,p103,37.483
p58,p104,40.656
p58,p105,45.455
p58,p106,51.426
p58,p107,58.210
p58,p108,65.555
p58,p109,73.293
p58,p110,81.312
p58,p111,48.956
p58,p112,46.355
p58,p113,45.455
p58,p114,46.355
p58,p115,48.956
p58,p116,53.009
p58,p117,58.210
p58,p118,64.282
p58,p119,71.002
p58,p120,78.203
p59,p60,9.091
p59,p61,18.182
p59,p62,27.273
p59,p63,36.364
p59,p64,45.455
p59,p65,54.545
p59,p66,63.636
p59,p67,28.748
p59,p68,20.328
p59,p69,12.856
p59,p70,9.091
p59,p71,12.856
p59,p72,20.328
p59,p73,28.748
p59,p74,37.483
p59,p75,46.355
p59,p76,55.298
p59,p77,64.282
p59,p78,32.778
p59,p79,25.713
p59,p80,20.328
p59,p81,18.182
p59,p82,20.328
p59,p83,25.713
p59,p84,32.778
p59,p85,40.656
p59,p86,48.956
p59,p87,57.496
p59,p88,66.183
p59,p89,38.569
p59,p90,32.778
p59,p91,28.748
p59,p92,27.273
p59,p93,28.748
p59,p94,32.778
p59,p95,38.569
p59,p96,45.455
p59,p97,53.009
p59,p98,60.984
p59,p99,69.234
p59,p100,45.455
p59,p101,40.656
p59,p102,37.483
p59,p103,36.364
p59,p104,37.483
p59,p105,40.656
p59,p106,45.455
p59,p107,51.426
p59,p108,58.210
p59,p109,65.555
p59,p110,73.293
p59,p111,53.009
p59,p112,48.956
p59,p113,46.355
p59,p114,45.455
p59,p115,46.355
p59,p116,48.956
p59,p117,53.009
p59,p118,58.210
p59,p119,64.282
p59,p120,71.002
p60,p61,9.091
p60,p62,18.182
p60,p63,27.273
p60,p64,36.364
p60,p65,45.455
p60,p66,54.545
p60,p67,37.483
p60,p68,28.748
p60,p69,20.328
p60,p70,12.856
p60,p71,9.091
p60,p72,12.856
p60,p73,20.328
p60,p74,28.748
p60,p75,37.483
p60,p76,46.355
p60,p77,55.298
p60,p78,40.656
p60,p79,32.778
p60,p80,25.713
p60,p81,20.328
p60,p82,18.182
p60,p83,20.328
p60,p84,25.713
p60,p85,32.778
p60,p86,40.656
p60,p87,48.956
p60,p88,57.496
p60,p89,45.455
p60,p90,38.569
p60,p91,32.778
p60,p92,28.748
p60,p93,27.273
p60,p94,28.748
p60,p95,32.778
p60,p96,38.569
p60,p97,45.455
p60,p98,53.009
p60,p99,60.984
p60,p100,51.426
p60,p101,45.455
p60,p102,40.656
p60,p103,37.483
p60,p104,36.364
p60,p105,37.483
p60,p106,40.656
p60,p107,45.455
p60,p108,51.426
p60,p109,58.210
p60,p110,65.555
p60,p111,58.210
p60,p112,53.009
p60,p113,48.956
p60,p114,46.355
p60,p115,45.455
p60,p116,46.355
p60,p117,48.956
p60,p118,53.009
p60,p119,58.210
p60,p120,64.282
p61,p62,9.091
p61,p63,18.182
p61,p64,27.273
p61,p65,36.364
p61,p66,45.455
p61,p67,46.355
p61,p68,37.483
p61,p69,28.748
p61,p70,20.328
p61,p71,12.856
p61,p72,9.091
p61,p73,12.856
p61,p74,20.328
p61,p75,28.748
p61,p76,37.483
p61,p77,46.355
p61,p78,48.956
p61,p79,40.656
p61,p80,32.778
p61,p81,25.713
p61,p82,20.328
p61,p83,18.182
p61,p84,20.328
p61,p85,25.713
p61,p86,32.778
p61,p87,40.656
p61,p88,48.956
p61,p89,53.009
p61,p90,45.455
p61,p91,38.569
p61,p92,32.778
p61,p93,28.748
p61,p94,27.273
p61,p95,28.748
p61,p96,32.778
p61,p97,38.569
p61,p98,45.455
p61,p99,53.009
p61,p100,58.210
p61,p101,51.426
p61,p102,45.455
p61,p103,40.656
p61,p104,37.483
p61,p105,36.364
p61,p106,37.483
p61,p107,40.656
p61,p108,45.455
p61,p109,51.426
p61,p110,58.210
p61,p111,64.282
p61,p112,58.210
p61,p113,53.009
p61,p114,48.956
p61,p115,46.355
p61,p116,45.455
p61,p117,46.355
p61,p118,48.956
p61,p119,53.009
p61,p120,58.210
p62,p63,9.091
p62,p64,18.182
p62,p65,27.273
p62,p66,36.364
p62,p67,55.298
p62,p68,46.355
p62,p69,37.483
p62,p70,28.748
p62,p71,20.328
p62,p72,12.856
p62,p73,9.091
p62,p74,12.856
p62,p75,20.328
p62,p76,28.748
p62,p77,37.483
p62,p78,57.496
p62,p79,48.956
p62,p80,40.656
p62,p81,32.778
p62,p82,25.713
p62,p83,20.328
p62,p84,18.182
p62,p85,20.328
p62,p86,25.713
p62,p87,32.778
p62,p88,40.656
p62,p89,60.984
p62,p90,53.009
p62,p91,45.455
p62,p92,38.569
p62,p93,32.778
p62,p94,28.748
p62,p95,27.273
p62,p96,28.748
p62,p97,32.778
p62,p98,38.569
p62,p99,45.455
p62,p100,65.555
p62,p101,58.210
p62,p102,51.426
p62,p103,45.455
p62,p104,40.656
p62,p105,37.483
p62,p106,36.364
p62,p107,37.483
p62,p108,40.656
p62,p109,45.455
p62,p110,51.426
p62,p111,71.002
p62,p112,64.282
p62,p113,58.210
p62,p114,53.009
p62,p115,48.956
p62,p116,46.355
p62,p117,45.455
p62,p118,46.355
p62,p119,48.956
p62,p120,53.009
p63,p64,9.091
p63,p65,18.182
p63,p66,27.273
p63,p67,64.282
p63,p68,55.298
p63,p69,46.355
p63,p70,37.483
p63,p71,28.748
p63,p72,20.328
p63,p73,12.856
p63,p74,9.091
p63,p75,12.856
p63,p76,20.328
p63,p77,28.748
p63,p78,66.183
p63,p79,57.496
p63,p80,48.956
p63,p81,40.656
p63,p82,32.778
p63,p83,25.713
p63,p84,20.328
p63,p85,18.182
p63,p86,20.328
p63,p87,25.713
p63,p88,32.778
p63,p89,69.234
p63,p90,60.984
p63,p91,53.009
p63,p92,45.455
p63,p93,38.569
p63,p94,32.778
p63,p95,28.748
p63,p96,27.273
p63,p97,28.748
p63,p98,32.778
p63,p99,38.569
p63,p100,73.293
p63,p101,65.555
p63,p102,58.210
p63,p103,51.426
p63,p104,45.455
p63,p105,40.656
p63,p106,37.483
p63,p107,36.364
p63,p108,37.483
p63,p109,40.656
p63,p110,45.455
p63,p111,78.203
p63,p112,71.002
p63,p113,64.282
p63,p114,58.210
p63,p115,53.009
p63,p116,48.956
p63,p117,46.355
p63,p118,45.455
p63,p119,46.355
p63,p120,48.956
p64,p65,9.091
p64,p66,18.182
p64,p67,73.293
p64,p68,64.282
p64,p69,55.298
p64,p70,46.355
p64,p71,37.483
p64,p72,28.748
p64,p73,20.328
p64,p74,12.856
p64,p75,9.091
p64,p76,12.856
p64,p77,20.328
p64,p78,74.966
p64,p79,66.183
p64,p80,57.496
p64,p81,48.956
p64,p82,40.656
p64,p83,32.778
p64,p84,25.713
p64,p85,20.328
p64,p86,18.182
p64,p87,20.328
p64,p88,25.713
p64,p89,77.673
p64,p90,69.234
p64,p91,60.984
p64,p92,53.009
p64,p93,45.455
p64,p94,38.569
p64,p95,32.778
p64,p96,28.748
p64,p97,27.273
p64,p98,28.748
p64,p99,32.778
p64,p100,81.312
p64,p101,73.293
p64,p102,65.555
p64,p103,58.210
p64,p104,51.426
p64,p105,45.455
p64,p106,40.656
p64,p107,37.483
p64,p108,36.364
p64,p109,37.483
p64,p110,40.656
p64,p111,85.763
